Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSG00000025434	10062	THR-like	ENSP00000433271;ENSP00000434650;ENSP00000384745;ENSP00000415591;ENSP00000412636;ENSP00000385073;ENSP00000378793;ENSP00000391005;ENSP00000385801;ENSP00000403696;ENSP00000403798;ENSP00000432073;ENSP00000420656;ENSP00000387946;
ENSG00000012504	9971	THR-like	ENSP00000447149;ENSP00000315442;ENSP00000188403;ENSP00000448506;ENSP00000448978;ENSP00000376712;
ENSG00000111424	7421	THR-like	ENSP00000447173;ENSP00000450105;ENSP00000449573;ENSP00000442145;ENSP00000449074;ENSP00000378734;ENSP00000448659;ENSP00000229022;ENSP00000449561;
ENSG00000166925	81628	TSC22	ENSP00000300181;ENSP00000377560;ENSP00000388168;
ENSG00000157514	1831	TSC22	ENSP00000314655;ENSP00000361466;ENSP00000361459;ENSP00000361474;ENSP00000361458;ENSP00000421016;ENSP00000361457;ENSP00000425414;ENSP00000427427;
ENSG00000196428	9819	TSC22	ENSP00000354543;ENSP00000354893;ENSP00000417747;
ENSG00000102804	8848	TSC22	ENSP00000397435;ENSP00000261489;
ENSG00000104804	7288	Tub	ENSP00000221399;ENSP00000429131;
ENSG00000112041	7287	Tub	ENSP00000229771;ENSP00000319414;
ENSG00000166402	7275	Tub	ENSP00000305426;ENSP00000434400;ENSP00000299506;
ENSG00000130338	56995	Tub	ENSP00000356064;
ENSG00000078246	7289	Tub	ENSP00000380321;ENSP00000410051;ENSP00000440364;ENSP00000441319;ENSP00000442631;
ENSG00000112365	9841	ZBTB	ENSP00000230122;
ENSG00000114853	92999	ZBTB	ENSP00000232974;ENSP00000411491;ENSP00000420968;
ENSG00000100105	23598	ZBTB	ENSP00000266269;ENSP00000337520;ENSP00000384173;ENSP00000215919;
ENSG00000161940	255877	ZBTB	ENSP00000293805;ENSP00000445010;ENSP00000460071;ENSP00000460282;
ENSG00000166860	9880	ZBTB	ENSP00000300101;
ENSG00000173276	49854	ZBTB	ENSP00000308759;ENSP00000381517;ENSP00000395186;ENSP00000381510;ENSP00000381523;ENSP00000387788;ENSP00000381512;
ENSG00000177374	3090	ZBTB	ENSP00000314080;ENSP00000460268;ENSP00000467045;ENSP00000476554;ENSP00000382742;
ENSG00000177125	403341	ZBTB	ENSP00000317534;ENSP00000362551;
ENSG00000181472	57621	ZBTB	ENSP00000323183;
ENSG00000178951	51341	ZBTB	ENSP00000323670;ENSP00000471865;
ENSG00000066422	27107	ZBTB	ENSP00000326200;
ENSG00000085274	55892	ZBTB	ENSP00000326240;ENSP00000440637;ENSP00000349150;ENSP00000473654;ENSP00000376492;ENSP00000473335;
ENSG00000109906	7704	ZBTB	ENSP00000338157;ENSP00000437716;ENSP00000443013;ENSP00000376721;
ENSG00000125812	64412	ZBTB	ENSP00000338290;ENSP00000366250;ENSP00000445458;ENSP00000445118;
ENSG00000168826	166793	ZBTB	ENSP00000338807;ENSP00000445653;ENSP00000422321;ENSP00000421654;ENSP00000348091;ENSP00000426765;ENSP00000425747;ENSP00000424525;
ENSG00000119574	84878	ZBTB	ENSP00000346603;ENSP00000473072;ENSP00000470316;ENSP00000469089;
ENSG00000198081	7541	ZBTB	ENSP00000349503;ENSP00000463414;ENSP00000462112;ENSP00000463555;ENSP00000383009;
ENSG00000179456	10472	ZBTB	ENSP00000351539;
ENSG00000177888	360023	ZBTB	ENSP00000356375;
ENSG00000185278	84614	ZBTB	ENSP00000356674;ENSP00000409408;ENSP00000356677;ENSP00000356675;ENSP00000415293;
ENSG00000169155	23099	ZBTB	ENSP00000362563;ENSP00000390344;ENSP00000362556;ENSP00000412145;
ENSG00000160062	653121	ZBTB	ENSP00000362609;ENSP00000317561;
ENSG00000171448	57684	ZBTB	ENSP00000362760;ENSP00000362758;
ENSG00000186130	10773	ZBTB	ENSP00000362763;
ENSG00000206366	221527	ZBTB	ENSP00000364675;
ENSG00000204366	221527	ZBTB	ENSP00000364677;
ENSG00000184677	9923	ZBTB	ENSP00000364798;ENSP00000383098;ENSP00000384527;ENSP00000363782;
ENSG00000116809	7709	ZBTB	ENSP00000364885;ENSP00000391002;ENSP00000408483;ENSP00000438529;ENSP00000364895;ENSP00000400827;
ENSG00000204859	3104	ZBTB	ENSP00000366902;ENSP00000466390;ENSP00000416054;ENSP00000313416;
ENSG00000174282	57659	ZBTB	ENSP00000369973;ENSP00000307858;
ENSG00000177311	253461	ZBTB	ENSP00000372635;ENSP00000422347;ENSP00000422081;ENSP00000426288;ENSP00000426387;ENSP00000421037;ENSP00000424254;ENSP00000425705;ENSP00000422894;ENSP00000422757;ENSP00000426931;ENSP00000406955;
ENSG00000011590	27033	ZBTB	ENSP00000376035;ENSP00000433657;ENSP00000262630;
ENSG00000185670	79842	ZBTB	ENSP00000378286;ENSP00000432731;
ENSG00000113916	604	ZBTB	ENSP00000384371;ENSP00000413122;ENSP00000414455;ENSP00000232014;ENSP00000398014;ENSP00000415574;
ENSG00000169635	23119	ZBTB	ENSP00000385319;ENSP00000387757;ENSP00000384889;
ENSG00000234852	221527	ZBTB	ENSP00000391563;
ENSG00000234196	221527	ZBTB	ENSP00000392328;
ENSG00000160685	51043	ZBTB	ENSP00000406286;ENSP00000292176;ENSP00000438647;ENSP00000357411;
ENSG00000237900	221527	ZBTB	ENSP00000414777;
ENSG00000181722	26137	ZBTB	ENSP00000419153;ENSP00000420684;ENSP00000420324;ENSP00000377375;ENSP00000419902;ENSP00000349803;ENSP00000418092;ENSP00000417307;
ENSG00000172262	7690	ZBTB	ENSP00000426504;ENSP00000422659;ENSP00000425623;ENSP00000421246;ENSP00000382450;ENSP00000425722;ENSP00000305804;ENSP00000426614;ENSP00000423945;ENSP00000422079;ENSP00000424771;ENSP00000425139;
ENSG00000196323	29068	ZBTB	ENSP00000436187;ENSP00000432558;ENSP00000408079;ENSP00000433457;ENSP00000435413;ENSP00000350574;ENSP00000380861;ENSP00000434177;
ENSG00000184828	201501	ZBTB	ENSP00000439781;ENSP00000328732;ENSP00000468254;ENSP00000468782;ENSP00000467877;ENSP00000467323;
ENSG00000179627	100128927	ZBTB	ENSP00000450673;ENSP00000409107;
ENSG00000126804	22890	ZBTB	ENSP00000451000;ENSP00000378201;ENSP00000450689;ENSP00000351587;ENSP00000451584;
ENSG00000254553	\N	ZBTB	ENSP00000455300;
ENSG00000273274	728116	ZBTB	ENSP00000476499;
ENSG00000089775	7597	ZBTB	ENSP00000476746;ENSP00000450718;ENSP00000451046;ENSP00000378204;
ENSG00000100426	9889	zf-BED	ENSP00000216268;
ENSG00000132846	84327	zf-BED	ENSP00000255198;ENSP00000427487;
ENSG00000177494	79413	zf-BED	ENSP00000321370;
ENSG00000214717	9189	zf-BED	ENSP00000370620;ENSP00000370616;ENSP00000419148;ENSP00000370621;
ENSG00000257315	100381270	zf-BED	ENSP00000447879;
ENSG00000083817	55659	zf-C2H2	ENSP00000196489;
ENSG00000083842	7554	zf-C2H2	ENSP00000196548;
ENSG00000099326	7593	zf-C2H2	ENSP00000215057;ENSP00000469493;
ENSG00000020256	55734	zf-C2H2	ENSP00000216923;ENSP00000379312;ENSP00000403424;ENSP00000360573;ENSP00000360578;ENSP00000344615;ENSP00000360570;ENSP00000355179;
ENSG00000101115	57167	zf-C2H2	ENSP00000217086;ENSP00000379319;ENSP00000360594;
ENSG00000006194	10127	zf-C2H2	ENSP00000219069;ENSP00000461146;ENSP00000444497;ENSP00000461755;
ENSG00000103199	26048	zf-C2H2	ENSP00000219478;ENSP00000445714;ENSP00000464747;
ENSG00000103495	4150	zf-C2H2	ENSP00000219782;ENSP00000313362;ENSP00000458201;ENSP00000443956;ENSP00000455794;ENSP00000460057;ENSP00000461630;
ENSG00000167384	7733	zf-C2H2	ENSP00000221327;ENSP00000468021;ENSP00000375818;
ENSG00000179943	84922	zf-C2H2	ENSP00000221665;ENSP00000468342;ENSP00000465131;
ENSG00000105732	64763	zf-C2H2	ENSP00000222339;ENSP00000351939;ENSP00000469029;
ENSG00000105866	6671	zf-C2H2	ENSP00000222584;
ENSG00000229809	146542	zf-C2H2	ENSP00000223459;ENSP00000378645;ENSP00000455227;
ENSG00000110851	11108	zf-C2H2	ENSP00000228437;
ENSG00000111087	2735	zf-C2H2	ENSP00000228682;ENSP00000434408;ENSP00000437607;ENSP00000441006;ENSP00000436671;
ENSG00000116731	7799	zf-C2H2	ENSP00000235372;ENSP00000312352;ENSP00000341621;ENSP00000411103;
ENSG00000120738	1958	zf-C2H2	ENSP00000239938;
ENSG00000131127	7700	zf-C2H2	ENSP00000240499;
ENSG00000121297	57616	zf-C2H2	ENSP00000240587;
ENSG00000122877	1959	zf-C2H2	ENSP00000242480;ENSP00000402040;ENSP00000387634;
ENSG00000198342	79973	zf-C2H2	ENSP00000242804;ENSP00000404935;ENSP00000388634;
ENSG00000256683	59348	zf-C2H2	ENSP00000243644;
ENSG00000124216	6615	zf-C2H2	ENSP00000244050;
ENSG00000124613	346157	zf-C2H2	ENSP00000244576;ENSP00000419498;
ENSG00000215397	85508	zf-C2H2	ENSP00000246104;
ENSG00000126003	5326	zf-C2H2	ENSP00000246229;
ENSG00000196453	27153	zf-C2H2	ENSP00000247930;
ENSG00000130803	57693	zf-C2H2	ENSP00000247956;ENSP00000353554;
ENSG00000127528	10365	zf-C2H2	ENSP00000248071;
ENSG00000256223	7556	zf-C2H2	ENSP00000248211;ENSP00000393814;ENSP00000384893;
ENSG00000167840	7775	zf-C2H2	ENSP00000250076;ENSP00000461305;
ENSG00000103449	6299	zf-C2H2	ENSP00000251020;ENSP00000456777;ENSP00000407914;
ENSG00000130182	84891	zf-C2H2	ENSP00000252463;ENSP00000458879;ENSP00000440047;ENSP00000459520;
ENSG00000169951	92595	zf-C2H2	ENSP00000252797;ENSP00000378526;
ENSG00000130544	79230	zf-C2H2	ENSP00000252840;ENSP00000398965;ENSP00000404065;
ENSG00000130711	59335	zf-C2H2	ENSP00000253008;
ENSG00000130818	79088	zf-C2H2	ENSP00000253115;ENSP00000468100;ENSP00000439017;
ENSG00000130844	55422	zf-C2H2	ENSP00000253144;ENSP00000427439;ENSP00000427532;ENSP00000422471;ENSP00000423156;ENSP00000421728;ENSP00000393817;ENSP00000393336;ENSP00000421014;
ENSG00000131849	7691	zf-C2H2	ENSP00000254166;
ENSG00000196757	90592	zf-C2H2	ENSP00000254321;ENSP00000467996;
ENSG00000172466	7572	zf-C2H2	ENSP00000261332;ENSP00000382015;
ENSG00000109787	51274	zf-C2H2	ENSP00000261438;
ENSG00000118620	80264	zf-C2H2	ENSP00000261560;
ENSG00000123411	64375	zf-C2H2	ENSP00000262032;ENSP00000412101;ENSP00000450020;ENSP00000448419;
ENSG00000170265	8427	zf-C2H2	ENSP00000262085;
ENSG00000100811	7528	zf-C2H2	ENSP00000262238;ENSP00000452225;
ENSG00000105497	7728	zf-C2H2	ENSP00000262259;
ENSG00000126603	84662	zf-C2H2	ENSP00000262366;ENSP00000395547;
ENSG00000102870	23361	zf-C2H2	ENSP00000262525;
ENSG00000105261	728361	zf-C2H2	ENSP00000262637;ENSP00000464809;ENSP00000465620;
ENSG00000256294	7768	zf-C2H2	ENSP00000262894;ENSP00000468686;
ENSG00000083844	9422	zf-C2H2	ENSP00000263095;ENSP00000440376;
ENSG00000102974	10664	zf-C2H2	ENSP00000264010;ENSP00000384707;
ENSG00000138738	11107	zf-C2H2	ENSP00000264808;ENSP00000404832;ENSP00000422309;ENSP00000424861;
ENSG00000105610	10661	zf-C2H2	ENSP00000264834;
ENSG00000139800	85416	zf-C2H2	ENSP00000267294;
ENSG00000140548	374655	zf-C2H2	ENSP00000268154;ENSP00000453404;ENSP00000453147;
ENSG00000141946	114026	zf-C2H2	ENSP00000269834;
ENSG00000124459	7596	zf-C2H2	ENSP00000269973;ENSP00000468579;
ENSG00000142065	57677	zf-C2H2	ENSP00000270001;
ENSG00000142409	126208	zf-C2H2	ENSP00000270459;
ENSG00000142556	80110	zf-C2H2	ENSP00000270649;
ENSG00000142611	63976	zf-C2H2	ENSP00000270722;ENSP00000425796;ENSP00000367651;ENSP00000407968;ENSP00000405253;ENSP00000426975;ENSP00000367643;ENSP00000421400;
ENSG00000143867	130497	zf-C2H2	ENSP00000272223;ENSP00000441801;
ENSG00000146587	57786	zf-C2H2	ENSP00000275423;ENSP00000380120;
ENSG00000147596	63978	zf-C2H2	ENSP00000276594;
ENSG00000170631	7564	zf-C2H2	ENSP00000276816;ENSP00000378369;
ENSG00000149050	7761	zf-C2H2	ENSP00000278314;ENSP00000445373;
ENSG00000149054	7762	zf-C2H2	ENSP00000278319;ENSP00000393202;
ENSG00000088876	79175	zf-C2H2	ENSP00000278772;
ENSG00000125850	58495	zf-C2H2	ENSP00000278780;
ENSG00000152433	284306	zf-C2H2	ENSP00000282282;
ENSG00000152439	374928	zf-C2H2	ENSP00000282292;ENSP00000469416;
ENSG00000204519	90233	zf-C2H2	ENSP00000282296;ENSP00000472674;ENSP00000349149;
ENSG00000152454	10172	zf-C2H2	ENSP00000282308;
ENSG00000152467	284312	zf-C2H2	ENSP00000282326;
ENSG00000152926	51351	zf-C2H2	ENSP00000282869;
ENSG00000152977	7545	zf-C2H2	ENSP00000282928;ENSP00000419664;
ENSG00000155090	7071	zf-C2H2	ENSP00000285407;ENSP00000379222;
ENSG00000156853	115509	zf-C2H2	ENSP00000287461;
ENSG00000156925	7547	zf-C2H2	ENSP00000287538;ENSP00000359638;
ENSG00000157429	7567	zf-C2H2	ENSP00000288177;ENSP00000462810;ENSP00000454864;ENSP00000458105;
ENSG00000187987	222696	zf-C2H2	ENSP00000289788;
ENSG00000159917	9310	zf-C2H2	ENSP00000291182;
ENSG00000166529	7589	zf-C2H2	ENSP00000292450;
ENSG00000160961	84449	zf-C2H2	ENSP00000292530;ENSP00000439749;
ENSG00000198169	90987	zf-C2H2	ENSP00000292562;
ENSG00000196150	58500	zf-C2H2	ENSP00000292579;ENSP00000393442;
ENSG00000161298	84911	zf-C2H2	ENSP00000292928;ENSP00000410113;ENSP00000407593;ENSP00000389722;
ENSG00000176024	79898	zf-C2H2	ENSP00000293471;ENSP00000375671;
ENSG00000188868	147837	zf-C2H2	ENSP00000293725;ENSP00000471960;ENSP00000469879;
ENSG00000161914	115950	zf-C2H2	ENSP00000293771;ENSP00000465166;ENSP00000467069;
ENSG00000162702	23528	zf-C2H2	ENSP00000294740;ENSP00000356322;ENSP00000356321;
ENSG00000144026	84874	zf-C2H2	ENSP00000295208;ENSP00000405509;
ENSG00000163884	28999	zf-C2H2	ENSP00000296233;
ENSG00000164256	56979	zf-C2H2	ENSP00000296682;
ENSG00000165512	7570	zf-C2H2	ENSP00000298299;
ENSG00000166188	57567	zf-C2H2	ENSP00000299237;
ENSG00000166526	7551	zf-C2H2	ENSP00000299667;ENSP00000415358;ENSP00000306372;
ENSG00000215421	55628	zf-C2H2	ENSP00000299687;ENSP00000463270;
ENSG00000121417	10520	zf-C2H2	ENSP00000299871;ENSP00000375584;ENSP00000441386;ENSP00000442601;ENSP00000384436;ENSP00000254182;ENSP00000240731;ENSP00000399193;ENSP00000339562;
ENSG00000167232	7644	zf-C2H2	ENSP00000300619;ENSP00000471709;ENSP00000380272;
ENSG00000167395	9726	zf-C2H2	ENSP00000300850;ENSP00000378429;ENSP00000391271;
ENSG00000185947	10308	zf-C2H2	ENSP00000300870;
ENSG00000171443	147807	zf-C2H2	ENSP00000301073;ENSP00000466907;
ENSG00000167562	55762	zf-C2H2	ENSP00000301093;ENSP00000375662;ENSP00000444339;
ENSG00000167625	116115	zf-C2H2	ENSP00000301215;
ENSG00000018869	147948	zf-C2H2	ENSP00000301310;ENSP00000465619;
ENSG00000196867	140612	zf-C2H2	ENSP00000301318;
ENSG00000161551	84765	zf-C2H2	ENSP00000301399;ENSP00000404509;ENSP00000413476;ENSP00000389652;
ENSG00000198028	147741	zf-C2H2	ENSP00000301480;
ENSG00000180855	10224	zf-C2H2	ENSP00000301547;
ENSG00000167967	1877	zf-C2H2	ENSP00000301727;ENSP00000457672;ENSP00000456760;ENSP00000454652;
ENSG00000167981	146434	zf-C2H2	ENSP00000301744;
ENSG00000175395	219749	zf-C2H2	ENSP00000302222;
ENSG00000186272	7565	zf-C2H2	ENSP00000302455;ENSP00000471905;
ENSG00000169926	51621	zf-C2H2	ENSP00000302456;ENSP00000452609;
ENSG00000172000	80032	zf-C2H2	ENSP00000302603;ENSP00000467366;
ENSG00000170684	162979	zf-C2H2	ENSP00000302770;
ENSG00000197008	7697	zf-C2H2	ENSP00000303533;ENSP00000352770;ENSP00000399528;ENSP00000407262;ENSP00000380325;
ENSG00000171970	126295	zf-C2H2	ENSP00000303696;ENSP00000430223;
ENSG00000168661	90075	zf-C2H2	ENSP00000303889;ENSP00000416457;ENSP00000403441;ENSP00000469954;
ENSG00000171469	93134	zf-C2H2	ENSP00000303915;ENSP00000393074;ENSP00000392013;ENSP00000346687;
ENSG00000181444	168544	zf-C2H2	ENSP00000304769;
ENSG00000171291	90594	zf-C2H2	ENSP00000305077;ENSP00000395632;
ENSG00000171295	126070	zf-C2H2	ENSP00000305373;
ENSG00000168348	84684	zf-C2H2	ENSP00000306523;
ENSG00000171574	201514	zf-C2H2	ENSP00000306756;ENSP00000471105;
ENSG00000172059	8462	zf-C2H2	ENSP00000307023;ENSP00000442722;ENSP00000444690;
ENSG00000196793	8187	zf-C2H2	ENSP00000307774;ENSP00000443907;ENSP00000398202;ENSP00000363569;
ENSG00000196705	170959	zf-C2H2	ENSP00000308578;ENSP00000471876;
ENSG00000196263	57573	zf-C2H2	ENSP00000309161;
ENSG00000173041	340252	zf-C2H2	ENSP00000309330;
ENSG00000118263	8609	zf-C2H2	ENSP00000309570;ENSP00000387510;ENSP00000393268;ENSP00000403284;
ENSG00000175213	79797	zf-C2H2	ENSP00000309606;
ENSG00000174332	148979	zf-C2H2	ENSP00000309653;
ENSG00000174255	7634	zf-C2H2	ENSP00000309812;ENSP00000417192;
ENSG00000172748	169270	zf-C2H2	ENSP00000310033;ENSP00000318719;ENSP00000381613;
ENSG00000172845	6670	zf-C2H2	ENSP00000310301;ENSP00000413665;ENSP00000406140;ENSP00000388903;
ENSG00000197566	57547	zf-C2H2	ENSP00000310472;
ENSG00000174595	136259	zf-C2H2	ENSP00000310878;
ENSG00000174586	162968	zf-C2H2	ENSP00000311183;ENSP00000402815;
ENSG00000173480	147687	zf-C2H2	ENSP00000311319;ENSP00000472272;ENSP00000442760;
ENSG00000188033	57474	zf-C2H2	ENSP00000311521;
ENSG00000173258	158399	zf-C2H2	ENSP00000311679;
ENSG00000084093	5978	zf-C2H2	ENSP00000311816;
ENSG00000175105	55279	zf-C2H2	ENSP00000312141;
ENSG00000173404	3642	zf-C2H2	ENSP00000312631;
ENSG00000178175	167465	zf-C2H2	ENSP00000313158;
ENSG00000118156	84215	zf-C2H2	ENSP00000313258;ENSP00000410847;ENSP00000375770;
ENSG00000177599	126069	zf-C2H2	ENSP00000313443;
ENSG00000125945	80818	zf-C2H2	ENSP00000313582;ENSP00000363736;
ENSG00000181666	284459	zf-C2H2	ENSP00000315505;ENSP00000437774;ENSP00000438261;ENSP00000467562;ENSP00000375994;ENSP00000466467;
ENSG00000213967	730087	zf-C2H2	ENSP00000317125;ENSP00000471516;
ENSG00000179388	1960	zf-C2H2	ENSP00000318057;ENSP00000430310;
ENSG00000172273	25988	zf-C2H2	ENSP00000318085;ENSP00000436815;
ENSG00000163795	130557	zf-C2H2	ENSP00000318373;ENSP00000384874;
ENSG00000175691	58492	zf-C2H2	ENSP00000319053;
ENSG00000180938	137209	zf-C2H2	ENSP00000319305;
ENSG00000181896	94039	zf-C2H2	ENSP00000319716;ENSP00000400952;ENSP00000466744;ENSP00000468049;
ENSG00000213015	51157	zf-C2H2	ENSP00000320050;ENSP00000446126;ENSP00000443957;
ENSG00000179922	147808	zf-C2H2	ENSP00000320096;
ENSG00000218891	163033	zf-C2H2	ENSP00000320188;
ENSG00000180787	124961	zf-C2H2	ENSP00000320347;
ENSG00000131115	7770	zf-C2H2	ENSP00000321049;ENSP00000375823;ENSP00000467577;
ENSG00000172006	115196	zf-C2H2	ENSP00000321132;
ENSG00000171606	10782	zf-C2H2	ENSP00000321209;ENSP00000409872;ENSP00000321187;
ENSG00000152443	284309	zf-C2H2	ENSP00000321812;
ENSG00000083814	79891	zf-C2H2	ENSP00000321848;ENSP00000338670;
ENSG00000180532	201516	zf-C2H2	ENSP00000321963;
ENSG00000177842	253639	zf-C2H2	ENSP00000322265;ENSP00000391472;
ENSG00000130856	7776	zf-C2H2	ENSP00000322361;ENSP00000463787;ENSP00000444524;ENSP00000253159;
ENSG00000213020	81856	zf-C2H2	ENSP00000322427;ENSP00000469376;ENSP00000443505;ENSP00000439211;ENSP00000472648;ENSP00000437616;
ENSG00000178229	125919	zf-C2H2	ENSP00000322545;
ENSG00000196652	23660	zf-C2H2	ENSP00000322872;ENSP00000392104;ENSP00000377725;
ENSG00000106261	7586	zf-C2H2	ENSP00000323148;ENSP00000409172;ENSP00000443508;
ENSG00000179965	51333	zf-C2H2	ENSP00000323945;ENSP00000416197;
ENSG00000180035	197407	zf-C2H2	ENSP00000324056;ENSP00000432548;ENSP00000435674;
ENSG00000177932	30832	zf-C2H2	ENSP00000324064;
ENSG00000167554	162963	zf-C2H2	ENSP00000324441;ENSP00000383922;ENSP00000327597;ENSP00000471021;
ENSG00000144792	285349	zf-C2H2	ENSP00000324605;
ENSG00000198026	63925	zf-C2H2	ENSP00000325326;ENSP00000397098;
ENSG00000181690	5324	zf-C2H2	ENSP00000325546;ENSP00000416537;ENSP00000404067;
ENSG00000178187	285676	zf-C2H2	ENSP00000326249;ENSP00000430354;
ENSG00000198300	5178	zf-C2H2	ENSP00000326581;ENSP00000472395;ENSP00000470467;ENSP00000472402;ENSP00000403051;ENSP00000469486;ENSP00000473190;
ENSG00000179588	161882	zf-C2H2	ENSP00000326630;
ENSG00000178338	117608	zf-C2H2	ENSP00000327143;
ENSG00000167637	284349	zf-C2H2	ENSP00000327314;ENSP00000468708;
ENSG00000198633	147658	zf-C2H2	ENSP00000327538;ENSP00000391358;
ENSG00000185669	333929	zf-C2H2	ENSP00000327968;
ENSG00000197951	58491	zf-C2H2	ENSP00000328245;
ENSG00000185730	79943	zf-C2H2	ENSP00000328515;ENSP00000427857;
ENSG00000182983	389114	zf-C2H2	ENSP00000329264;ENSP00000446208;ENSP00000405047;
ENSG00000185591	6667	zf-C2H2	ENSP00000329357;ENSP00000404263;
ENSG00000186814	100101467	zf-C2H2	ENSP00000329738;ENSP00000392371;
ENSG00000105750	7639	zf-C2H2	ENSP00000329793;ENSP00000469673;ENSP00000342340;ENSP00000472206;ENSP00000472145;ENSP00000471588;
ENSG00000196456	285971	zf-C2H2	ENSP00000330838;ENSP00000419336;ENSP00000417483;
ENSG00000184937	7490	zf-C2H2	ENSP00000331327;ENSP00000368370;ENSP00000435624;ENSP00000435307;ENSP00000413452;ENSP00000415516;
ENSG00000186812	84307	zf-C2H2	ENSP00000331577;
ENSG00000185811	10320	zf-C2H2	ENSP00000331614;ENSP00000342750;ENSP00000413025;ENSP00000352123;ENSP00000396554;ENSP00000401507;ENSP00000349928;
ENSG00000155592	342357	zf-C2H2	ENSP00000331626;
ENSG00000170616	83482	zf-C2H2	ENSP00000331692;
ENSG00000198556	285989	zf-C2H2	ENSP00000331927;
ENSG00000182318	342945	zf-C2H2	ENSP00000332433;
ENSG00000146757	168374	zf-C2H2	ENSP00000332595;ENSP00000396126;ENSP00000350113;ENSP00000400495;
ENSG00000183647	348327	zf-C2H2	ENSP00000332861;ENSP00000472564;
ENSG00000197016	388566	zf-C2H2	ENSP00000333223;ENSP00000375590;
ENSG00000165821	6297	zf-C2H2	ENSP00000333537;ENSP00000396773;ENSP00000440054;
ENSG00000198393	7574	zf-C2H2	ENSP00000333725;ENSP00000437420;
ENSG00000185177	90827	zf-C2H2	ENSP00000333776;
ENSG00000153896	148103	zf-C2H2	ENSP00000333802;
ENSG00000186230	388567	zf-C2H2	ENSP00000333980;
ENSG00000198453	374900	zf-C2H2	ENSP00000334685;ENSP00000399643;ENSP00000394514;ENSP00000413396;ENSP00000466901;ENSP00000389794;
ENSG00000186300	148254	zf-C2H2	ENSP00000334853;ENSP00000467893;
ENSG00000256229	90649	zf-C2H2	ENSP00000335042;
ENSG00000132010	7568	zf-C2H2	ENSP00000335437;
ENSG00000143373	57592	zf-C2H2	ENSP00000336620;ENSP00000357874;ENSP00000319829;ENSP00000398821;
ENSG00000169131	6940	zf-C2H2	ENSP00000337122;
ENSG00000160908	84124	zf-C2H2	ENSP00000337363;
ENSG00000267680	7767	zf-C2H2	ENSP00000337368;
ENSG00000249471	388569	zf-C2H2	ENSP00000337473;ENSP00000438930;ENSP00000375578;
ENSG00000188785	147694	zf-C2H2	ENSP00000337555;ENSP00000379482;
ENSG00000166261	7753	zf-C2H2	ENSP00000337724;ENSP00000432504;ENSP00000433881;
ENSG00000172818	5017	zf-C2H2	ENSP00000337862;ENSP00000434220;
ENSG00000074657	55205	zf-C2H2	ENSP00000338217;ENSP00000468532;ENSP00000465709;ENSP00000466007;ENSP00000468238;ENSP00000464894;
ENSG00000170260	7988	zf-C2H2	ENSP00000338572;
ENSG00000197050	147923	zf-C2H2	ENSP00000338770;ENSP00000306102;ENSP00000467772;ENSP00000468736;
ENSG00000119866	53335	zf-C2H2	ENSP00000338774;ENSP00000438303;ENSP00000349300;ENSP00000351307;ENSP00000443712;
ENSG00000167685	55311	zf-C2H2	ENSP00000338860;ENSP00000468069;
ENSG00000186660	80829	zf-C2H2	ENSP00000339030;
ENSG00000187792	7621	zf-C2H2	ENSP00000339314;
ENSG00000173275	203523	zf-C2H2	ENSP00000339585;
ENSG00000197647	163059	zf-C2H2	ENSP00000339767;ENSP00000448099;ENSP00000393416;
ENSG00000187187	339327	zf-C2H2	ENSP00000339823;ENSP00000469540;
ENSG00000249709	163050	zf-C2H2	ENSP00000340004;
ENSG00000105708	7561	zf-C2H2	ENSP00000340514;
ENSG00000197933	55552	zf-C2H2	ENSP00000340683;ENSP00000440162;ENSP00000410654;ENSP00000466840;
ENSG00000189120	80320	zf-C2H2	ENSP00000340799;ENSP00000438209;
ENSG00000197128	400720	zf-C2H2	ENSP00000341165;ENSP00000348992;ENSP00000395967;
ENSG00000197472	57116	zf-C2H2	ENSP00000341236;
ENSG00000196378	80778	zf-C2H2	ENSP00000341528;ENSP00000434049;ENSP00000396894;
ENSG00000184635	81931	zf-C2H2	ENSP00000342002;
ENSG00000136870	7743	zf-C2H2	ENSP00000342019;ENSP00000259395;ENSP00000363995;
ENSG00000188474	388507	zf-C2H2	ENSP00000342021;ENSP00000380866;
ENSG00000188295	79862	zf-C2H2	ENSP00000342818;ENSP00000404370;
ENSG00000030419	22807	zf-C2H2	ENSP00000342876;ENSP00000410447;ENSP00000395203;ENSP00000399574;ENSP00000412869;ENSP00000396253;ENSP00000402334;ENSP00000363439;
ENSG00000173875	163049	zf-C2H2	ENSP00000342974;ENSP00000441761;ENSP00000441038;ENSP00000471179;
ENSG00000196247	51427	zf-C2H2	ENSP00000343443;ENSP00000378789;ENSP00000400037;
ENSG00000120784	22835	zf-C2H2	ENSP00000343581;ENSP00000375988;ENSP00000422930;
ENSG00000166704	80095	zf-C2H2	ENSP00000343617;ENSP00000445624;ENSP00000446972;
ENSG00000179930	127665	zf-C2H2	ENSP00000344129;
ENSG00000196646	7695	zf-C2H2	ENSP00000344162;ENSP00000381617;
ENSG00000161405	22806	zf-C2H2	ENSP00000344544;ENSP00000462791;ENSP00000345622;ENSP00000367194;ENSP00000403776;ENSP00000344471;ENSP00000438972;ENSP00000463505;ENSP00000367179;ENSP00000420463;ENSP00000341977;
