Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSMUSG00000022708	56490	ZBTB	ENSMUSP00000110342;ENSMUSP00000124189;ENSMUSP00000125016;ENSMUSP00000078410;ENSMUSP00000124126;ENSMUSP00000110339;ENSMUSP00000110343;ENSMUSP00000125233;ENSMUSP00000110338;
ENSMUSG00000047412	235132	ZBTB	ENSMUSP00000110877;ENSMUSP00000133109;
ENSMUSG00000071661	75291	ZBTB	ENSMUSP00000127746;
ENSMUSG00000049600	232879	ZBTB	ENSMUSP00000130439;ENSMUSP00000056086;
ENSMUSG00000043467	240869	ZBTB	ENSMUSP00000131576;ENSMUSP00000125253;ENSMUSP00000125417;ENSMUSP00000134816;ENSMUSP00000129965;ENSMUSP00000134769;ENSMUSP00000134753;
ENSMUSG00000037638	382639	ZBTB	ENSMUSP00000133152;
ENSMUSG00000056459	109929	ZBTB	ENSMUSP00000135853;ENSMUSP00000135434;ENSMUSP00000134748;ENSMUSP00000135458;ENSMUSP00000128471;ENSMUSP00000135817;
ENSMUSG00000096192	\N	ZBTB	ENSMUSP00000136490;
ENSMUSG00000094870	72465	ZBTB	ENSMUSP00000136867;ENSMUSP00000136019;
ENSMUSG00000034333	223773	zf-BED	ENSMUSP00000035437;
ENSMUSG00000053080	108899	zf-BED	ENSMUSP00000123773;ENSMUSP00000124645;
ENSMUSG00000094410	667118	zf-BED	ENSMUSP00000136026;
ENSMUSG00000000078	23849	zf-C2H2	ENSMUSP00000000080;
ENSMUSG00000001065	57247	zf-C2H2	ENSMUSP00000001092;
ENSMUSG00000002266	22776	zf-C2H2	ENSMUSP00000002336;ENSMUSP00000113585;
ENSMUSG00000003282	56711	zf-C2H2	ENSMUSP00000003369;
ENSMUSG00000058638	65020	zf-C2H2	ENSMUSP00000004614;ENSMUSP00000132060;
ENSMUSG00000005148	12224	zf-C2H2	ENSMUSP00000005279;
ENSMUSG00000052675	57745	zf-C2H2	ENSMUSP00000005413;ENSMUSP00000113031;
ENSMUSG00000005698	13018	zf-C2H2	ENSMUSP00000005841;
ENSMUSG00000006587	30927	zf-C2H2	ENSMUSP00000006762;
ENSMUSG00000094441	77652	zf-C2H2	ENSMUSP00000008830;
ENSMUSG00000052763	232784	zf-C2H2	ENSMUSP00000009411;
ENSMUSG00000021510	212281	zf-C2H2	ENSMUSP00000012314;
ENSMUSG00000058093	100416706	zf-C2H2	ENSMUSP00000012873;ENSMUSP00000115783;
ENSMUSG00000020472	268417	zf-C2H2	ENSMUSP00000013262;ENSMUSP00000098709;
ENSMUSG00000014303	83396	zf-C2H2	ENSMUSP00000014447;
ENSMUSG00000015501	15273	zf-C2H2	ENSMUSP00000015645;
ENSMUSG00000018377	22344	zf-C2H2	ENSMUSP00000018521;ENSMUSP00000114394;
ENSMUSG00000019338	78266	zf-C2H2	ENSMUSP00000019482;
ENSMUSG00000059839	408067	zf-C2H2	ENSMUSP00000019572;
ENSMUSG00000029729	74570	zf-C2H2	ENSMUSP00000019660;ENSMUSP00000106587;ENSMUSP00000068480;ENSMUSP00000106588;
ENSMUSG00000020653	194655	zf-C2H2	ENSMUSP00000020982;
ENSMUSG00000021217	243931	zf-C2H2	ENSMUSP00000021641;
ENSMUSG00000021264	22632	zf-C2H2	ENSMUSP00000021692;
ENSMUSG00000058900	380855	zf-C2H2	ENSMUSP00000021997;
ENSMUSG00000021743	54713	zf-C2H2	ENSMUSP00000022262;
ENSMUSG00000022330	107587	zf-C2H2	ENSMUSP00000022952;
ENSMUSG00000022529	74120	zf-C2H2	ENSMUSP00000023176;ENSMUSP00000124433;
ENSMUSG00000033669	223669	zf-C2H2	ENSMUSP00000023179;
ENSMUSG00000022676	20583	zf-C2H2	ENSMUSP00000023356;
ENSMUSG00000024238	21417	zf-C2H2	ENSMUSP00000025081;ENSMUSP00000124395;
ENSMUSG00000024420	225207	zf-C2H2	ENSMUSP00000025288;
ENSMUSG00000024922	18426	zf-C2H2	ENSMUSP00000025861;
ENSMUSG00000025323	20688	zf-C2H2	ENSMUSP00000026367;
ENSMUSG00000025407	14632	zf-C2H2	ENSMUSP00000026474;
ENSMUSG00000025602	80902	zf-C2H2	ENSMUSP00000026693;
ENSMUSG00000025997	22779	zf-C2H2	ENSMUSP00000027146;
ENSMUSG00000026135	77264	zf-C2H2	ENSMUSP00000027315;ENSMUSP00000065149;ENSMUSP00000109366;
ENSMUSG00000027547	99377	zf-C2H2	ENSMUSP00000029061;ENSMUSP00000074556;ENSMUSP00000099363;ENSMUSP00000119628;
ENSMUSG00000027667	67778	zf-C2H2	ENSMUSP00000029203;
ENSMUSG00000029627	67235	zf-C2H2	ENSMUSP00000031632;ENSMUSP00000124196;
ENSMUSG00000029697	73191	zf-C2H2	ENSMUSP00000031709;
ENSMUSG00000029913	70779	zf-C2H2	ENSMUSP00000031976;ENSMUSP00000133423;ENSMUSP00000031973;ENSMUSP00000079979;
ENSMUSG00000030087	66277	zf-C2H2	ENSMUSP00000032174;ENSMUSP00000109158;
ENSMUSG00000030393	22775	zf-C2H2	ENSMUSP00000032551;
ENSMUSG00000029587	231866	zf-C2H2	ENSMUSP00000032591;ENSMUSP00000076693;
ENSMUSG00000063535	76373	zf-C2H2	ENSMUSP00000032622;
ENSMUSG00000055102	74400	zf-C2H2	ENSMUSP00000032661;ENSMUSP00000112026;ENSMUSP00000113867;
ENSMUSG00000055305	22755	zf-C2H2	ENSMUSP00000032696;ENSMUSP00000104077;
ENSMUSG00000011427	233056	zf-C2H2	ENSMUSP00000032796;ENSMUSP00000136932;
ENSMUSG00000046185	74352	zf-C2H2	ENSMUSP00000032802;
ENSMUSG00000047473	22693	zf-C2H2	ENSMUSP00000032803;ENSMUSP00000113426;
ENSMUSG00000030678	17188	zf-C2H2	ENSMUSP00000032916;
ENSMUSG00000031365	27081	zf-C2H2	ENSMUSP00000033731;ENSMUSP00000110143;
ENSMUSG00000031374	22754	zf-C2H2	ENSMUSP00000033740;ENSMUSP00000083661;
ENSMUSG00000031665	58198	zf-C2H2	ENSMUSP00000034090;
ENSMUSG00000056019	236193	zf-C2H2	ENSMUSP00000034259;
ENSMUSG00000031907	22751	zf-C2H2	ENSMUSP00000034382;
ENSMUSG00000032119	102423	zf-C2H2	ENSMUSP00000034629;
ENSMUSG00000032368	22771	zf-C2H2	ENSMUSP00000034927;ENSMUSP00000068858;ENSMUSP00000134006;
ENSMUSG00000034762	230587	zf-C2H2	ENSMUSP00000035650;ENSMUSP00000102349;
ENSMUSG00000041703	65100	zf-C2H2	ENSMUSP00000035754;
ENSMUSG00000050846	78834	zf-C2H2	ENSMUSP00000036049;
ENSMUSG00000053600	224691	zf-C2H2	ENSMUSP00000036514;
ENSMUSG00000039634	230162	zf-C2H2	ENSMUSP00000036663;ENSMUSP00000103324;
ENSMUSG00000033730	13655	zf-C2H2	ENSMUSP00000037042;
ENSMUSG00000039967	30046	zf-C2H2	ENSMUSP00000037233;ENSMUSP00000095766;
ENSMUSG00000024695	109910	zf-C2H2	ENSMUSP00000037971;ENSMUSP00000124424;
ENSMUSG00000030823	78921	zf-C2H2	ENSMUSP00000038195;
ENSMUSG00000039834	329559	zf-C2H2	ENSMUSP00000038298;ENSMUSP00000139133;
ENSMUSG00000041483	226442	zf-C2H2	ENSMUSP00000039003;ENSMUSP00000107677;
ENSMUSG00000033961	269870	zf-C2H2	ENSMUSP00000039073;ENSMUSP00000104177;ENSMUSP00000104176;
ENSMUSG00000038151	12142	zf-C2H2	ENSMUSP00000039248;ENSMUSP00000101129;
ENSMUSG00000038560	83395	zf-C2H2	ENSMUSP00000039307;ENSMUSP00000103248;
ENSMUSG00000035868	73229	zf-C2H2	ENSMUSP00000039392;
ENSMUSG00000002617	22700	zf-C2H2	ENSMUSP00000039794;ENSMUSP00000121359;ENSMUSP00000128758;
ENSMUSG00000063894	93681	zf-C2H2	ENSMUSP00000040248;
ENSMUSG00000012640	69930	zf-C2H2	ENSMUSP00000040282;ENSMUSP00000103620;ENSMUSP00000012796;
ENSMUSG00000037868	13654	zf-C2H2	ENSMUSP00000041053;ENSMUSP00000116799;ENSMUSP00000101078;
ENSMUSG00000054967	239546	zf-C2H2	ENSMUSP00000041575;
ENSMUSG00000037007	56314	zf-C2H2	ENSMUSP00000041796;ENSMUSP00000127561;
ENSMUSG00000030757	210162	zf-C2H2	ENSMUSP00000041821;
ENSMUSG00000035529	72843	zf-C2H2	ENSMUSP00000041942;
ENSMUSG00000004500	243834	zf-C2H2	ENSMUSP00000041944;
ENSMUSG00000038797	22691	zf-C2H2	ENSMUSP00000042321;ENSMUSP00000121143;
ENSMUSG00000060301	72128	zf-C2H2	ENSMUSP00000044020;
ENSMUSG00000037279	107586	zf-C2H2	ENSMUSP00000044026;ENSMUSP00000099460;
ENSMUSG00000042414	383491	zf-C2H2	ENSMUSP00000044245;
ENSMUSG00000074283	56869	zf-C2H2	ENSMUSP00000045498;
ENSMUSG00000042472	52708	zf-C2H2	ENSMUSP00000045550;
ENSMUSG00000033863	16601	zf-C2H2	ENSMUSP00000045639;
ENSMUSG00000023892	22709	zf-C2H2	ENSMUSP00000045684;
ENSMUSG00000054939	385674	zf-C2H2	ENSMUSP00000045805;
ENSMUSG00000031079	245368	zf-C2H2	ENSMUSP00000046514;
ENSMUSG00000062931	237411	zf-C2H2	ENSMUSP00000047110;
ENSMUSG00000055480	238690	zf-C2H2	ENSMUSP00000047222;
ENSMUSG00000035397	118445	zf-C2H2	ENSMUSP00000048825;
ENSMUSG00000057396	268670	zf-C2H2	ENSMUSP00000049650;
ENSMUSG00000030424	233147	zf-C2H2	ENSMUSP00000049726;
ENSMUSG00000042821	20613	zf-C2H2	ENSMUSP00000050581;
ENSMUSG00000003929	224694	zf-C2H2	ENSMUSP00000050728;
ENSMUSG00000054519	237775	zf-C2H2	ENSMUSP00000050746;
ENSMUSG00000002265	18616	zf-C2H2	ENSMUSP00000050750;
ENSMUSG00000047603	56525	zf-C2H2	ENSMUSP00000050803;
ENSMUSG00000049878	109263	zf-C2H2	ENSMUSP00000050825;ENSMUSP00000127068;
ENSMUSG00000044934	238673	zf-C2H2	ENSMUSP00000050854;ENSMUSP00000113331;
ENSMUSG00000030469	210105	zf-C2H2	ENSMUSP00000050968;
ENSMUSG00000048012	243963	zf-C2H2	ENSMUSP00000051069;ENSMUSP00000113316;ENSMUSP00000113789;ENSMUSP00000113774;
ENSMUSG00000022306	22762	zf-C2H2	ENSMUSP00000051335;
ENSMUSG00000020420	545938	zf-C2H2	ENSMUSP00000051496;
ENSMUSG00000051034	22648	zf-C2H2	ENSMUSP00000051861;
ENSMUSG00000043290	654801	zf-C2H2	ENSMUSP00000051979;
ENSMUSG00000040321	228491	zf-C2H2	ENSMUSP00000052194;
ENSMUSG00000049421	26466	zf-C2H2	ENSMUSP00000052200;ENSMUSP00000103835;
ENSMUSG00000048626	75753	zf-C2H2	ENSMUSP00000052316;
ENSMUSG00000049739	233905	zf-C2H2	ENSMUSP00000052641;ENSMUSP00000115499;
ENSMUSG00000062743	210503	zf-C2H2	ENSMUSP00000052667;ENSMUSP00000125295;
ENSMUSG00000045757	233893	zf-C2H2	ENSMUSP00000052944;
ENSMUSG00000047141	72020	zf-C2H2	ENSMUSP00000052946;
ENSMUSG00000045268	195522	zf-C2H2	ENSMUSP00000053013;ENSMUSP00000101962;ENSMUSP00000136119;
ENSMUSG00000046556	79233	zf-C2H2	ENSMUSP00000053397;
ENSMUSG00000037017	22697	zf-C2H2	ENSMUSP00000053430;ENSMUSP00000106584;ENSMUSP00000106586;ENSMUSP00000079557;ENSMUSP00000106585;
ENSMUSG00000046541	210172	zf-C2H2	ENSMUSP00000053567;
ENSMUSG00000025821	101095	zf-C2H2	ENSMUSP00000053643;
ENSMUSG00000045639	320683	zf-C2H2	ENSMUSP00000053760;ENSMUSP00000113903;ENSMUSP00000114772;ENSMUSP00000116375;ENSMUSP00000081612;
ENSMUSG00000055341	431706	zf-C2H2	ENSMUSP00000053879;
ENSMUSG00000030443	213011	zf-C2H2	ENSMUSP00000053935;ENSMUSP00000104200;ENSMUSP00000129551;
ENSMUSG00000003198	224893	zf-C2H2	ENSMUSP00000053979;
ENSMUSG00000043602	193043	zf-C2H2	ENSMUSP00000054020;
ENSMUSG00000054931	544922	zf-C2H2	ENSMUSP00000054604;
ENSMUSG00000025959	93691	zf-C2H2	ENSMUSP00000054674;
ENSMUSG00000048402	14633	zf-C2H2	ENSMUSP00000054837;
ENSMUSG00000047371	233890	zf-C2H2	ENSMUSP00000055374;
ENSMUSG00000048387	23967	zf-C2H2	ENSMUSP00000055486;
ENSMUSG00000047342	192651	zf-C2H2	ENSMUSP00000055517;
ENSMUSG00000051413	54711	zf-C2H2	ENSMUSP00000055709;ENSMUSP00000105419;
ENSMUSG00000047036	235682	zf-C2H2	ENSMUSP00000055738;
ENSMUSG00000049728	244219	zf-C2H2	ENSMUSP00000056105;ENSMUSP00000116730;ENSMUSP00000101868;ENSMUSP00000101869;ENSMUSP00000101870;
ENSMUSG00000021366	110521	zf-C2H2	ENSMUSP00000056147;
ENSMUSG00000007216	243372	zf-C2H2	ENSMUSP00000056290;
ENSMUSG00000048921	71131	zf-C2H2	ENSMUSP00000056610;ENSMUSP00000101906;
ENSMUSG00000054716	244216	zf-C2H2	ENSMUSP00000056959;
ENSMUSG00000024565	20689	zf-C2H2	ENSMUSP00000056967;
ENSMUSG00000034538	232854	zf-C2H2	ENSMUSP00000057159;
ENSMUSG00000024276	69256	zf-C2H2	ENSMUSP00000057253;
ENSMUSG00000051499	330301	zf-C2H2	ENSMUSP00000057495;
ENSMUSG00000054715	232878	zf-C2H2	ENSMUSP00000057651;ENSMUSP00000112684;ENSMUSP00000113314;ENSMUSP00000113486;
ENSMUSG00000043903	195209	zf-C2H2	ENSMUSP00000057897;
ENSMUSG00000049577	22761	zf-C2H2	ENSMUSP00000058037;ENSMUSP00000135092;
ENSMUSG00000062101	240120	zf-C2H2	ENSMUSP00000058300;
ENSMUSG00000037029	26465	zf-C2H2	ENSMUSP00000058588;
ENSMUSG00000044452	668501	zf-C2H2	ENSMUSP00000058609;
ENSMUSG00000036721	22758	zf-C2H2	ENSMUSP00000058904;ENSMUSP00000097308;
ENSMUSG00000053347	74670	zf-C2H2	ENSMUSP00000059554;
ENSMUSG00000078995	408065	zf-C2H2	ENSMUSP00000059686;
ENSMUSG00000050919	238803	zf-C2H2	ENSMUSP00000060040;
ENSMUSG00000049755	319475	zf-C2H2	ENSMUSP00000060088;ENSMUSP00000070567;ENSMUSP00000104457;
ENSMUSG00000050600	100043757	zf-C2H2	ENSMUSP00000060255;
ENSMUSG00000047264	140482	zf-C2H2	ENSMUSP00000060344;
ENSMUSG00000045440	56856	zf-C2H2	ENSMUSP00000061046;
ENSMUSG00000046351	218100	zf-C2H2	ENSMUSP00000061524;ENSMUSP00000118754;ENSMUSP00000120804;ENSMUSP00000119883;
ENSMUSG00000048728	237758	zf-C2H2	ENSMUSP00000061824;ENSMUSP00000104759;ENSMUSP00000129125;
ENSMUSG00000024137	13560	zf-C2H2	ENSMUSP00000062344;
ENSMUSG00000044676	234725	zf-C2H2	ENSMUSP00000062474;
ENSMUSG00000055560	328274	zf-C2H2	ENSMUSP00000063027;
ENSMUSG00000054191	16596	zf-C2H2	ENSMUSP00000064366;
ENSMUSG00000057101	210135	zf-C2H2	ENSMUSP00000064611;
ENSMUSG00000051469	59057	zf-C2H2	ENSMUSP00000064637;ENSMUSP00000122579;
ENSMUSG00000055148	16598	zf-C2H2	ENSMUSP00000064823;
ENSMUSG00000045519	434377	zf-C2H2	ENSMUSP00000065620;
ENSMUSG00000048562	320145	zf-C2H2	ENSMUSP00000065746;
ENSMUSG00000036036	22715	zf-C2H2	ENSMUSP00000065811;ENSMUSP00000134418;ENSMUSP00000133821;ENSMUSP00000135655;ENSMUSP00000087414;ENSMUSP00000133894;
ENSMUSG00000055633	68992	zf-C2H2	ENSMUSP00000065861;
ENSMUSG00000060257	545474	zf-C2H2	ENSMUSP00000066280;
ENSMUSG00000090714	545913	zf-C2H2	ENSMUSP00000066504;ENSMUSP00000131258;
ENSMUSG00000002578	22781	zf-C2H2	ENSMUSP00000066991;ENSMUSP00000113478;ENSMUSP00000114404;
ENSMUSG00000056014	243308	zf-C2H2	ENSMUSP00000067316;
ENSMUSG00000018654	22778	zf-C2H2	ENSMUSP00000067372;ENSMUSP00000018798;ENSMUSP00000046974;ENSMUSP00000119960;ENSMUSP00000075992;
ENSMUSG00000052040	50794	zf-C2H2	ENSMUSP00000067680;ENSMUSP00000139049;
ENSMUSG00000049295	69890	zf-C2H2	ENSMUSP00000068184;ENSMUSP00000126854;
ENSMUSG00000048251	58208	zf-C2H2	ENSMUSP00000068258;ENSMUSP00000105517;ENSMUSP00000105513;
ENSMUSG00000030145	72720	zf-C2H2	ENSMUSP00000068807;ENSMUSP00000124539;
ENSMUSG00000053211	22767	zf-C2H2	ENSMUSP00000069364;
ENSMUSG00000038418	13653	zf-C2H2	ENSMUSP00000069616;ENSMUSP00000126931;
ENSMUSG00000091736	100073351	zf-C2H2	ENSMUSP00000070112;ENSMUSP00000137233;
ENSMUSG00000051351	22704	zf-C2H2	ENSMUSP00000070216;ENSMUSP00000118495;
ENSMUSG00000028389	22696	zf-C2H2	ENSMUSP00000070463;
ENSMUSG00000054381	269997	zf-C2H2	ENSMUSP00000070685;
ENSMUSG00000074830	\N	zf-C2H2	ENSMUSP00000071284;
ENSMUSG00000018347	52712	zf-C2H2	ENSMUSP00000071406;ENSMUSP00000018491;
ENSMUSG00000063488	382118	zf-C2H2	ENSMUSP00000071695;
ENSMUSG00000056383	233168	zf-C2H2	ENSMUSP00000071708;
ENSMUSG00000067929	\N	zf-C2H2	ENSMUSP00000072002;
ENSMUSG00000057894	67230	zf-C2H2	ENSMUSP00000072079;ENSMUSP00000113355;ENSMUSP00000104186;
ENSMUSG00000057982	235047	zf-C2H2	ENSMUSP00000072286;
ENSMUSG00000058028	170734	zf-C2H2	ENSMUSP00000072449;ENSMUSP00000126044;
ENSMUSG00000046886	66758	zf-C2H2	ENSMUSP00000072453;
ENSMUSG00000030486	54678	zf-C2H2	ENSMUSP00000072496;
ENSMUSG00000062116	232853	zf-C2H2	ENSMUSP00000072585;
ENSMUSG00000064194	668620	zf-C2H2	ENSMUSP00000072608;
ENSMUSG00000078905	664987	zf-C2H2	ENSMUSP00000072668;
ENSMUSG00000061969	\N	zf-C2H2	ENSMUSP00000072710;
ENSMUSG00000056824	381405	zf-C2H2	ENSMUSP00000072813;ENSMUSP00000099374;
ENSMUSG00000057691	69228	zf-C2H2	ENSMUSP00000072868;
ENSMUSG00000071281	235907	zf-C2H2	ENSMUSP00000072900;ENSMUSP00000117218;ENSMUSP00000123380;
ENSMUSG00000094740	\N	zf-C2H2	ENSMUSP00000072912;
ENSMUSG00000058748	233987	zf-C2H2	ENSMUSP00000072937;
ENSMUSG00000067928	240034	zf-C2H2	ENSMUSP00000073038;
ENSMUSG00000024220	224656	zf-C2H2	ENSMUSP00000073226;ENSMUSP00000002318;ENSMUSP00000123127;
ENSMUSG00000060336	245174	zf-C2H2	ENSMUSP00000073454;
ENSMUSG00000020491	69944	zf-C2H2	ENSMUSP00000073579;
ENSMUSG00000037465	21847	zf-C2H2	ENSMUSP00000073690;
ENSMUSG00000069208	235956	zf-C2H2	ENSMUSP00000073973;
ENSMUSG00000066838	232855	zf-C2H2	ENSMUSP00000074055;
ENSMUSG00000042496	382066	zf-C2H2	ENSMUSP00000074104;
ENSMUSG00000058402	233058	zf-C2H2	ENSMUSP00000074417;ENSMUSP00000056077;
ENSMUSG00000063281	22694	zf-C2H2	ENSMUSP00000074475;
ENSMUSG00000060427	234362	zf-C2H2	ENSMUSP00000074510;ENSMUSP00000113952;
ENSMUSG00000040775	\N	zf-C2H2	ENSMUSP00000074538;
ENSMUSG00000034430	80292	zf-C2H2	ENSMUSP00000074619;ENSMUSP00000109167;ENSMUSP00000036329;
ENSMUSG00000069206	238692	zf-C2H2	ENSMUSP00000074735;
ENSMUSG00000067919	100043034	zf-C2H2	ENSMUSP00000075179;
ENSMUSG00000061524	22772	zf-C2H2	ENSMUSP00000075283;
ENSMUSG00000055228	71508	zf-C2H2	ENSMUSP00000075552;
ENSMUSG00000074405	319748	zf-C2H2	ENSMUSP00000075601;ENSMUSP00000082550;
ENSMUSG00000062761	269639	zf-C2H2	ENSMUSP00000075613;
ENSMUSG00000074735	\N	zf-C2H2	ENSMUSP00000075719;
ENSMUSG00000057409	24132	zf-C2H2	ENSMUSP00000075960;
ENSMUSG00000061374	23877	zf-C2H2	ENSMUSP00000076603;ENSMUSP00000126765;ENSMUSP00000128105;
ENSMUSG00000098905	629016	zf-C2H2	ENSMUSP00000076700;
ENSMUSG00000053985	243906	zf-C2H2	ENSMUSP00000076960;
ENSMUSG00000055835	22640	zf-C2H2	ENSMUSP00000076964;
ENSMUSG00000064043	224829	zf-C2H2	ENSMUSP00000077103;
ENSMUSG00000060284	170574	zf-C2H2	ENSMUSP00000077596;
ENSMUSG00000062944	100043133	zf-C2H2	ENSMUSP00000077867;
ENSMUSG00000057551	244713	zf-C2H2	ENSMUSP00000078051;
ENSMUSG00000071295	\N	zf-C2H2	ENSMUSP00000078222;
ENSMUSG00000069755	\N	zf-C2H2	ENSMUSP00000078229;
ENSMUSG00000051341	22710	zf-C2H2	ENSMUSP00000078233;
ENSMUSG00000042097	22685	zf-C2H2	ENSMUSP00000078374;ENSMUSP00000128270;
ENSMUSG00000057835	104349	zf-C2H2	ENSMUSP00000078587;
ENSMUSG00000059878	67255	zf-C2H2	ENSMUSP00000078685;ENSMUSP00000108501;ENSMUSP00000084926;
ENSMUSG00000062519	272347	zf-C2H2	ENSMUSP00000078806;ENSMUSP00000110245;
ENSMUSG00000030604	\N	zf-C2H2	ENSMUSP00000079068;
ENSMUSG00000063383	210853	zf-C2H2	ENSMUSP00000079137;
ENSMUSG00000034071	619331	zf-C2H2	ENSMUSP00000079222;
ENSMUSG00000029249	19712	zf-C2H2	ENSMUSP00000079231;ENSMUSP00000109076;
ENSMUSG00000022526	71591	zf-C2H2	ENSMUSP00000079268;
ENSMUSG00000060630	76390	zf-C2H2	ENSMUSP00000079269;
ENSMUSG00000060314	407812	zf-C2H2	ENSMUSP00000079482;ENSMUSP00000101667;
ENSMUSG00000098022	330502	zf-C2H2	ENSMUSP00000079647;ENSMUSP00000138217;
ENSMUSG00000055202	240063	zf-C2H2	ENSMUSP00000079709;
ENSMUSG00000054648	66869	zf-C2H2	ENSMUSP00000079780;
ENSMUSG00000062861	22690	zf-C2H2	ENSMUSP00000079812;
ENSMUSG00000057895	22646	zf-C2H2	ENSMUSP00000079840;
ENSMUSG00000063905	\N	zf-C2H2	ENSMUSP00000080191;
ENSMUSG00000074529	\N	zf-C2H2	ENSMUSP00000080244;
ENSMUSG00000063047	338354	zf-C2H2	ENSMUSP00000080324;
ENSMUSG00000065999	433804	zf-C2H2	ENSMUSP00000080438;
ENSMUSG00000059842	228807	zf-C2H2	ENSMUSP00000080596;ENSMUSP00000105324;
ENSMUSG00000051176	22702	zf-C2H2	ENSMUSP00000080765;
ENSMUSG00000069743	75424	zf-C2H2	ENSMUSP00000081158;
ENSMUSG00000067916	666532	zf-C2H2	ENSMUSP00000081167;
ENSMUSG00000061079	20841	zf-C2H2	ENSMUSP00000081778;ENSMUSP00000126015;
ENSMUSG00000096795	73610	zf-C2H2	ENSMUSP00000082807;
ENSMUSG00000055991	22757	zf-C2H2	ENSMUSP00000082814;ENSMUSP00000031601;
ENSMUSG00000050855	233057	zf-C2H2	ENSMUSP00000082947;
ENSMUSG00000036898	72154	zf-C2H2	ENSMUSP00000083018;
ENSMUSG00000068962	232966	zf-C2H2	ENSMUSP00000083173;
ENSMUSG00000066797	100503355	zf-C2H2	ENSMUSP00000083370;
ENSMUSG00000066829	235050	zf-C2H2	ENSMUSP00000083459;
ENSMUSG00000062794	235048	zf-C2H2	ENSMUSP00000083462;
ENSMUSG00000054893	384763	zf-C2H2	ENSMUSP00000083507;ENSMUSP00000128658;ENSMUSP00000104202;
ENSMUSG00000051184	66056	zf-C2H2	ENSMUSP00000083533;
ENSMUSG00000030232	11569	zf-C2H2	ENSMUSP00000084896;ENSMUSP00000032359;ENSMUSP00000125479;ENSMUSP00000092993;ENSMUSP00000124148;ENSMUSP00000064302;
ENSMUSG00000067430	73451	zf-C2H2	ENSMUSP00000084936;
ENSMUSG00000053390	240067	zf-C2H2	ENSMUSP00000084949;
ENSMUSG00000027551	22722	zf-C2H2	ENSMUSP00000085285;ENSMUSP00000104789;ENSMUSP00000104790;
ENSMUSG00000079509	22764	zf-C2H2	ENSMUSP00000085423;ENSMUSP00000109560;ENSMUSP00000109559;
ENSMUSG00000046088	\N	zf-C2H2	ENSMUSP00000085973;
ENSMUSG00000067860	22773	zf-C2H2	ENSMUSP00000085999;ENSMUSP00000086003;ENSMUSP00000086001;
ENSMUSG00000078768	72556	zf-C2H2	ENSMUSP00000086164;
ENSMUSG00000067931	381066	zf-C2H2	ENSMUSP00000086166;
ENSMUSG00000067942	224585	zf-C2H2	ENSMUSP00000086191;
ENSMUSG00000068134	104348	zf-C2H2	ENSMUSP00000086615;ENSMUSP00000092116;
ENSMUSG00000072774	626391	zf-C2H2	ENSMUSP00000087350;
ENSMUSG00000039789	71063	zf-C2H2	ENSMUSP00000088009;
ENSMUSG00000068859	381373	zf-C2H2	ENSMUSP00000088322;
ENSMUSG00000069184	238722	zf-C2H2	ENSMUSP00000089063;
ENSMUSG00000074824	432770	zf-C2H2	ENSMUSP00000089111;
ENSMUSG00000046982	110796	zf-C2H2	ENSMUSP00000089388;
ENSMUSG00000066009	626316	zf-C2H2	ENSMUSP00000089493;
ENSMUSG00000071267	73233	zf-C2H2	ENSMUSP00000089494;ENSMUSP00000073907;
ENSMUSG00000069378	225518	zf-C2H2	ENSMUSP00000089513;ENSMUSP00000111057;ENSMUSP00000111056;ENSMUSP00000114644;
ENSMUSG00000069475	\N	zf-C2H2	ENSMUSP00000089726;
ENSMUSG00000095909	628709	zf-C2H2	ENSMUSP00000090190;
ENSMUSG00000072763	\N	zf-C2H2	ENSMUSP00000090395;
ENSMUSG00000066007	667666	zf-C2H2	ENSMUSP00000090425;ENSMUSP00000126879;
ENSMUSG00000070420	666311	zf-C2H2	ENSMUSP00000091664;
ENSMUSG00000070495	664799	zf-C2H2	ENSMUSP00000091845;ENSMUSP00000135932;
ENSMUSG00000068154	53626	zf-C2H2	ENSMUSP00000092048;
ENSMUSG00000066721	101544	zf-C2H2	ENSMUSP00000092294;
ENSMUSG00000046792	67109	zf-C2H2	ENSMUSP00000092468;
ENSMUSG00000040478	230025	zf-C2H2	ENSMUSP00000092761;ENSMUSP00000075562;
ENSMUSG00000023902	332221	zf-C2H2	ENSMUSP00000093255;ENSMUSP00000113386;ENSMUSP00000116748;ENSMUSP00000118987;ENSMUSP00000111171;ENSMUSP00000120876;
ENSMUSG00000071256	449521	zf-C2H2	ENSMUSP00000093266;
ENSMUSG00000071341	13656	zf-C2H2	ENSMUSP00000093433;
ENSMUSG00000014039	114604	zf-C2H2	ENSMUSP00000093533;ENSMUSP00000113791;ENSMUSP00000120497;
ENSMUSG00000048385	170729	zf-C2H2	ENSMUSP00000094093;ENSMUSP00000131152;
ENSMUSG00000072294	16597	zf-C2H2	ENSMUSP00000094844;
ENSMUSG00000073448	\N	zf-C2H2	ENSMUSP00000094996;
ENSMUSG00000061894	269585	zf-C2H2	ENSMUSP00000095487;
ENSMUSG00000074158	208111	zf-C2H2	ENSMUSP00000096105;
